Date,Outdoor Temperature (°C),Heat Power (kW),Heat Demand (kWh),Electric Power (kW),COP,Target Flow Temperature (°C),Flow Temperature (°C),Return Temperature (°C)
2023-02-06 13:00:00,10.3,1.3139999999999998,0.6569999999999999,0.21713439748573288,6.051551551551559,27.275,27.275,25.705482560917343
2023-02-06 13:30:00,10.3,1.3139999999999998,0.6569999999999999,0.21713439748573288,6.051551551551559,27.275,27.275,25.705482560917343
2023-02-06 14:00:00,9.4,1.512,0.756,0.26501798976728846,5.705273069679847,27.95,27.95,26.143979933110366
2023-02-06 14:30:00,9.4,1.512,0.756,0.26501798976728846,5.705273069679847,27.95,27.95,26.143979933110366
2023-02-06 15:00:00,9.1,1.578,0.789,0.2818461284736537,5.598799630655589,28.175,28.175,26.290145723841377
2023-02-06 15:30:00,9.1,1.578,0.789,0.2818461284736537,5.598799630655589,28.175,28.175,26.290145723841377
2023-02-06 16:00:00,8.3,1.754,0.877,0.3288298905439878,5.334064969271297,28.775,28.775,26.67992116579073
2023-02-06 16:30:00,8.3,1.754,0.877,0.3288298905439878,5.334064969271297,28.775,28.775,26.67992116579073
2023-02-06 17:00:00,7.0,2.04,1.02,0.411681706316653,4.955284552845528,29.75,29.75,27.313306258958434
2023-02-06 17:30:00,7.0,2.04,1.02,0.411681706316653,4.955284552845528,29.75,29.75,27.313306258958434
2023-02-06 18:00:00,7.0,2.04,1.02,0.411681706316653,4.955284552845528,29.75,29.75,27.313306258958434
2023-02-06 18:30:00,7.0,2.04,1.02,0.411681706316653,4.955284552845528,29.75,29.75,27.313306258958434
2023-02-06 19:00:00,6.8,2.084,1.042,0.4251387340111508,4.901929260450165,29.9,29.9,27.41075011944577
2023-02-06 19:30:00,6.8,2.084,1.042,0.4251387340111508,4.901929260450165,29.9,29.9,27.41075011944577
2023-02-06 20:00:00,6.9,2.062,1.031,0.41838661527105736,4.928455941794662,29.825,29.825,27.3620281892021
2023-02-06 20:30:00,6.9,2.062,1.031,0.41838661527105736,4.928455941794662,29.825,29.825,27.3620281892021
2023-02-06 21:00:00,6.6,2.128,1.064,0.4387844615636779,4.8497615262321165,30.05,30.05,27.50819397993311
2023-02-06 21:30:00,6.6,2.128,1.064,0.4387844615636779,4.8497615262321165,30.05,30.05,27.50819397993311
2023-02-06 22:00:00,6.6,2.128,1.064,0.4387844615636779,4.8497615262321165,30.05,30.05,27.50819397993311
2023-02-06 22:30:00,6.6,2.128,1.064,0.4387844615636779,4.8497615262321165,30.05,30.05,27.50819397993311
2023-02-06 23:00:00,6.1,2.238,1.119,0.4737225178030612,4.724284609435423,30.425,30.425,27.751803631151457
2023-02-06 23:30:00,6.1,2.238,1.119,0.4737225178030612,4.724284609435423,30.425,30.425,27.751803631151457
2023-02-07 00:00:00,5.9,2.282,1.141,0.4880265074040745,4.675975516449883,30.575,30.575,27.849247491638796
2023-02-07 00:30:00,5.9,2.282,1.141,0.4880265074040745,4.675975516449883,30.575,30.575,27.849247491638796
2023-02-07 01:00:00,5.4,2.392,1.196,0.524605981369505,4.55961251862891,30.95,30.95,28.09285714285714
